quantile,type,state,var,mean
NA,state_Jan,NJ,0,0.6
NA,state_Jan,NM,0,0.534999998
NA,state_Jan,NV,0,0.52
NA,state_Jan,NY,3.7748226909989825e-33,0.499999994
NA,state_Jan,OH,0,0.5
NA,state_Jan,OK,0,0.565217393
NA,state_Jan,OR,0,0.65
NA,state_Jan,PA,1.4295161767181992e-8,0.5126823299785174
NA,state_Jan,RI,0,0.5005
NA,state_Jan,SC,1.9627328231202855e-4,0.48335904478205916
NA,state_Jan,SD,1.4405955984016524e-32,0.499999994
NA,state_Jan,TN,5.179271082788515e-4,0.43426232982790297
NA,state_Jan,TX,0,0.52
NA,state_Jan,UT,1.1925935882426438e-7,0.48987212532304986
NA,state_Jan,VA,0,0.52
NA,state_Jan,VT,0,0.577777772
NA,state_Jan,WA,0,0.5005
NA,state_Jan,WI,0,0.52
NA,state_Jan,WV,1.6578266187924806e-4,0.5463615937233824
NA,state_Jan,WY,0,0.52
NA,NA,NA,0.36236445486764635,1.2595103365766025
0.25,benefits and tax,NA,1.1980599710773494e-5,0.9047200504373614
0.25,benefits only,NA,3.8615487008570375e-6,0.8490967008907292
0.25,business,NA,6.099055623794797e-5,1.0142677816501557
0.25,main,NA,2.8435914728193593e-5,1.0196527597414498
0.25,no tipping,NA,4.029300048726273e-5,0.9328862391920093
0.25,payroll,NA,3.334213485181057e-5,1.1041177690757438
0.25,PUA_recipiency,NA,2.8435914728193593e-5,1.0196527597414498
0.5,benefits and tax,NA,1.5737807233660394e-5,1.3305494742240567
0.5,benefits only,NA,4.502515505844655e-5,1.240805625546835
0.5,business,NA,4.870572606268163e-5,1.4354964969020287
0.5,main,NA,4.064991075579971e-5,1.4405973392585487
0.5,no tipping,NA,2.8410328264195148e-5,1.3406332654991586
0.5,payroll,NA,4.766348538775525e-5,1.55993214862864
0.5,PUA_recipiency,NA,4.064991075579971e-5,1.4405973392585487
0.75,benefits and tax,NA,6.079882142065634e-5,1.9732887940274635
0.75,benefits only,NA,3.2966381642249096e-5,1.8235596594735162
0.75,business,NA,1.1737190285344519e-4,1.9023585024001033
0.75,main,NA,8.087821990619939e-5,1.9063868119165093
0.75,no tipping,NA,1.1951047469216151e-4,1.7436603346257422
0.75,payroll,NA,9.483262769872191e-5,2.064306239216572
0.75,PUA_recipiency,NA,8.087821990619939e-5,1.9063868119165093
NA,benefits and tax,NA,7.0076969897788805e-6,0.6865025441671507
NA,benefits only,NA,7.92872962803935e-6,0.6475619520492335
NA,business,NA,6.1547468880869e-6,0.7570213267018455
NA,main,NA,6.068853707982162e-6,0.7592182715154058
NA,no tipping,NA,8.508373724691675e-6,0.7116277268303197
NA,payroll,NA,5.206161523586709e-6,0.7942601985525055
NA,PUA_recipiency,NA,6.068853707982162e-6,0.7592182715154058
NA,state_FPUC,AK,0.003971256863920107,1.3594171332199496
NA,state_FPUC,AL,0,1.48143214980735
NA,state_FPUC,AR,5.380228839403435e-4,1.5135622777831963
NA,state_FPUC,AZ,0.0038019003716885263,1.1728936323048613
NA,state_FPUC,CA,0.0010624024247265528,1.417460291975237
NA,state_FPUC,CO,0.0030710245561261025,1.4875445637764455
NA,state_FPUC,CT,0.002537067634810502,1.4358017463831674
NA,state_FPUC,DE,0.006384293751184461,1.604515065021517
NA,state_FPUC,FL,4.4066211341628234e-5,1.4811697503881027
NA,state_FPUC,GA,3.7538213537432336e-4,1.6325946622954615
NA,state_FPUC,HI,9.144184888800607e-4,1.494347402013172
NA,state_FPUC,IA,0.0010032994959862363,1.4958962917171597
NA,state_FPUC,ID,5.242813620662241e-4,1.514095422342483
NA,state_FPUC,IL,0.0026064481777642807,1.4499107660405064
NA,state_FPUC,IN,0.0018486152875715443,1.4345662944612105
NA,state_FPUC,KS,0.0011402439752233747,1.4298216493664353
NA,state_FPUC,KY,0.00608850276544317,1.5792396646558529
NA,state_FPUC,LA,0.0016116235945680107,1.4277351671129468
NA,state_FPUC,MA,7.302216401130686e-4,1.3518763444410191
NA,state_FPUC,MD,0.0029529461919593106,1.442148194324853
NA,state_FPUC,ME,8.94742187729841e-4,1.6041283829881652
NA,state_FPUC,MI,9.591748123986407e-4,1.3891468073638527
NA,state_FPUC,MN,0.0028686301042597753,1.443129736685744
NA,state_FPUC,MO,5.655525892150286e-4,1.532279155527731
NA,state_FPUC,MS,0.007360570620847874,1.4737165438112265
NA,state_FPUC,MT,7.255839605097783e-5,1.5364896615838817
NA,state_FPUC,NC,2.465190328815662e-32,1.51583918243932
NA,state_FPUC,ND,0.0020639502464731294,1.4582054762939285
NA,state_FPUC,NE,0.006124204525536301,1.4891528961086589
NA,state_FPUC,NH,8.132114384900254e-4,1.3829653694792585
NA,state_FPUC,NJ,0.003360520922965944,1.3922933810230418
NA,state_FPUC,NM,0.0022777207881542125,1.613175317280416
NA,state_FPUC,NV,4.509232121555984e-4,1.3755453342897197
NA,state_FPUC,NY,7.150527635953074e-4,1.3474173875392794
NA,state_FPUC,OH,0.0016171786384841609,1.404394462863187
NA,state_FPUC,OK,0.006085479120296245,1.608573818940248
NA,state_FPUC,OR,0.004235467181595488,1.5391418898000857
NA,state_FPUC,PA,8.091355271317501e-4,1.4649531303622947
NA,state_FPUC,RI,0.0041993487320394814,1.3165229394932747
NA,state_FPUC,SC,0.0012064047742366298,1.3629005619464898
NA,state_FPUC,SD,0.0018550175692225016,1.5387311267743766
NA,state_FPUC,TN,0.00350894222632999,1.4214243913960773
NA,state_FPUC,TX,0.0013133802173411436,1.4902680784128521
NA,state_FPUC,UT,0.00306176420308669,1.4834740840099936
NA,state_FPUC,VA,0.0016881799160008443,1.5145548647870086
NA,state_FPUC,VT,0.0024388028876276145,1.4638416544181865
NA,state_FPUC,WA,7.475473112175761e-4,1.3633894345706692
NA,state_FPUC,WI,3.320525388706212e-4,1.5330854725084913
NA,state_FPUC,WV,3.187949785051175e-4,1.5637304791046196
NA,state_FPUC,WY,0.004434699468574846,1.5174127917916183
NA,state_Jan,AK,3.406612376820858e-5,0.4632972760167017
NA,state_Jan,AL,2.570827258890056e-5,0.46504881749093935
NA,state_Jan,AR,0,0.50000002
NA,state_Jan,AZ,3.10359214015357e-4,0.3351124663728173
NA,state_Jan,CA,1.6331885928403762e-32,0.499999994
NA,state_Jan,CO,6.162975822039155e-34,0.599999998
NA,state_Jan,CT,1.3250398017384182e-32,0.499999994
NA,state_Jan,DE,0,0.56521738
NA,state_Jan,FL,4.352662508030499e-6,0.46551049297911773
NA,state_Jan,GA,6.306596867320471e-4,0.6113080747302574
NA,state_Jan,HI,0,0.619047624
NA,state_Jan,IA,0,0.565217393
NA,state_Jan,ID,1.5561513950648868e-32,0.499999994
NA,state_Jan,IL,1.5407439555097887e-32,0.469999998
NA,state_Jan,IN,3.3896367021215354e-33,0.470000024
NA,state_Jan,KS,0,0.5525
NA,state_Jan,KY,2.6406034320093516e-4,0.6164128796297769
NA,state_Jan,LA,3.6858115285806815e-4,0.39223428816306455
NA,state_Jan,MA,1.6331885928403762e-32,0.499999994
NA,state_Jan,MD,0,0.541666671
NA,state_Jan,ME,0,0.590909098
NA,state_Jan,MI,1.3582032420758546e-4,0.5227350771992865
NA,state_Jan,MN,3.851859888774472e-33,0.499999994
NA,state_Jan,MO,2.7865942036989965e-4,0.5134154957486006
NA,state_Jan,MS,5.830076554001489e-4,0.41475854825824937
NA,state_Jan,MT,0,0.52
NA,state_Jan,NC,1.6794109115056697e-32,0.499999994
NA,state_Jan,ND,4.391120273202898e-33,0.4999999875
NA,state_Jan,NE,3.158525108795067e-33,0.499999994
NA,state_Jan,NH,1.796148617140311e-4,0.4787716052715652
NA,state_Jan,NJ,0,0.6
NA,state_Jan,NM,0,0.534999998
NA,state_Jan,NV,0,0.52
NA,state_Jan,NY,3.2355623065705564e-33,0.499999994
NA,state_Jan,OH,0,0.5
NA,state_Jan,OK,0,0.565217393
NA,state_Jan,OR,6.162975822039155e-34,0.65
NA,state_Jan,PA,8.578239079293266e-9,0.5127106587406304
NA,state_Jan,RI,0,0.5005
NA,state_Jan,SC,1.48332521672323e-4,0.4798045053434295
NA,state_Jan,SD,4.391120273202898e-33,0.499999994
NA,state_Jan,TN,6.978722635921544e-4,0.4312937788322988
NA,state_Jan,TX,0,0.52
NA,state_Jan,UT,2.2732768346922986e-7,0.48968656539205546
NA,state_Jan,VA,0,0.52
NA,state_Jan,VT,9.244463733058733e-34,0.577777772
NA,state_Jan,WA,0,0.5005
NA,state_Jan,WI,0,0.52
NA,state_Jan,WV,1.48416105709905e-4,0.5466326119454991
NA,state_Jan,WY,0,0.52
NA,NA,NA,0.39984046455684397,1.255636465716933
0.25,benefits and tax,NA,1.5034214461658216e-5,0.9125351850477392
0.25,benefits only,NA,1.2061681888900586e-5,0.8556300303399117
0.25,business,NA,2.363332930117217e-5,1.0248130888578515
0.25,main,NA,8.544252081962205e-5,1.0292270258066214
0.25,no tipping,NA,1.6712908848733636e-5,0.9479486226714955
0.25,payroll,NA,1.0018443501755247e-4,1.1144851389351609
0.25,PUA_recipiency,NA,8.544252081962205e-5,1.0292270258066214
0.5,benefits and tax,NA,5.679295723521645e-5,1.33517807762867
0.5,benefits only,NA,1.9496618408456768e-5,1.2455129255094584
0.5,business,NA,3.988150786166068e-5,1.4411177099266343
0.5,main,NA,7.080205699178116e-5,1.4472017618225586
0.5,no tipping,NA,1.4837725158538126e-4,1.3505614548786975
0.5,payroll,NA,8.301796353555127e-5,1.5670836619627042
0.5,PUA_recipiency,NA,7.080205699178116e-5,1.4472017618225586
0.75,benefits and tax,NA,5.6809412649592716e-5,1.9759506473962711
0.75,benefits only,NA,1.0980697526710573e-4,1.8263343898705913
0.75,business,NA,1.1568316141212677e-4,1.8996722947630416
0.75,main,NA,6.490420725997741e-5,1.903722853926985
0.75,no tipping,NA,1.3773734600657045e-4,1.7659552944089991
0.75,payroll,NA,7.61025221659608e-5,2.0614216068510878
0.75,PUA_recipiency,NA,6.490420725997741e-5,1.903722853926985
NA,benefits and tax,NA,7.299237728440682e-6,0.6910308759736405
NA,benefits only,NA,8.012680595954678e-6,0.6514591702899764
NA,business,NA,5.90803614732534e-6,0.7618990765115056
NA,main,NA,5.7896123209879185e-6,0.7641688276862562
NA,no tipping,NA,8.565102869258898e-6,0.7199721850851181
NA,payroll,NA,5.173691558234499e-6,0.7997385467157769
NA,PUA_recipiency,NA,5.7896123209879185e-6,0.7641688276862562
NA,state_FPUC,AK,0.003560610992919251,1.3841185573711696
NA,state_FPUC,AL,1.5657363269622485e-5,1.4811673388243092
NA,state_FPUC,AR,9.475997113360254e-4,1.5170543194147121
NA,state_FPUC,AZ,0.0027609675850134904,1.2025195152364978
NA,state_FPUC,CA,5.20771663804295e-4,1.4308941304944518
NA,state_FPUC,CO,0.0024738325808243895,1.493491417202668
NA,state_FPUC,CT,0.0017718507884677461,1.440579320733034
NA,state_FPUC,DE,0.006796104795102557,1.6177327575955116
NA,state_FPUC,FL,0,1.48143214980735
NA,state_FPUC,GA,3.5701779490600674e-4,1.6327029538161129
NA,state_FPUC,HI,7.167540280868102e-4,1.4930833850774547
NA,state_FPUC,IA,0.0010379742347391486,1.4962281366593118
NA,state_FPUC,ID,7.222065885042158e-4,1.5172517511255783
NA,state_FPUC,IL,0.0026374411564129676,1.470359903519929
NA,state_FPUC,IN,0.002928860147647367,1.4164105645964953
NA,state_FPUC,KS,0.0026802888037235273,1.4450276208831363
NA,state_FPUC,KY,0.005862673599225019,1.57143844252144
NA,state_FPUC,LA,0.005074272434131913,1.4163495166207902
NA,state_FPUC,MA,8.290950148423255e-4,1.354318596623663
NA,state_FPUC,MD,0.0033594896732968547,1.439824197126583
NA,state_FPUC,ME,0.0017959871988074277,1.6139156149370308
NA,state_FPUC,MI,4.970040479794107e-4,1.3928611357927188
NA,state_FPUC,MN,0.0029341525300789193,1.4605874130512633
NA,state_FPUC,MO,0.0032510671385889197,1.5206116459208414
NA,state_FPUC,MS,0.007674976128382322,1.465482174780473
NA,state_FPUC,MT,9.780287088361674e-4,1.5430016506198951
NA,state_FPUC,NC,2.2186712959340957e-31,1.51583918243932
NA,state_FPUC,ND,0.001536154146868198,1.4470451888251756
NA,state_FPUC,NE,0.004030823484677292,1.4802014371910532
NA,state_FPUC,NH,8.566840732551128e-4,1.3942428017832116
NA,state_FPUC,NJ,0.0035633700689271875,1.4002995899789337
NA,state_FPUC,NM,0.0030363729589026884,1.6325666256930715
NA,state_FPUC,NV,4.049581209265514e-4,1.3754004121236765
NA,state_FPUC,NY,5.480433217484575e-4,1.358903820515321
NA,state_FPUC,OH,0.0016666726932337368,1.4167244760435123
NA,state_FPUC,OK,0.004166814937077789,1.6145783940873117
NA,state_FPUC,OR,0.003627950546642554,1.5879582975935975
NA,state_FPUC,PA,6.508271120676144e-4,1.462799308421487
NA,state_FPUC,RI,0.004600409029272597,1.3470551938318076
NA,state_FPUC,SC,0.0014779061325128583,1.3794499190027085
NA,state_FPUC,SD,0.0023509777461193176,1.5653633752450364
NA,state_FPUC,TN,0.003514285549434177,1.4142058039644014
NA,state_FPUC,TX,0.0016499013191036815,1.500873745483511
NA,state_FPUC,UT,0.0024570838676973264,1.4695569080769655
NA,state_FPUC,VA,5.980612467145422e-4,1.5315573650085998
NA,state_FPUC,VT,0.0028036457561451903,1.4721550359806206
NA,state_FPUC,WA,1.3512840089465467e-4,1.369963459226017
NA,state_FPUC,WI,5.075658958845531e-4,1.5315274347377594
NA,state_FPUC,WV,0.0020102616517821185,1.5533116812260073
NA,state_FPUC,WY,0.006722204336713392,1.4903428929378164
NA,state_Jan,AK,2.516678343278063e-5,0.46516529507551085
NA,state_Jan,AL,5.6639079490956065e-5,0.46464151175525026
NA,state_Jan,AR,0,0.50000002
NA,state_Jan,AZ,2.253851089807237e-4,0.34357700435328503
NA,state_Jan,CA,4.237045877651919e-33,0.499999994
NA,state_Jan,CO,1.5407439555097887e-33,0.599999998
NA,state_Jan,CT,1.6794109115056697e-32,0.499999994
NA,state_Jan,DE,0,0.56521738
NA,state_Jan,FL,3.851859888774472e-33,0.465592961368024
NA,state_Jan,GA,5.969853712183118e-4,0.6110359491037807
NA,state_Jan,HI,0,0.619047624
NA,state_Jan,IA,0,0.565217393
NA,state_Jan,ID,1.5869662741750825e-32,0.499999994
NA,state_Jan,IL,3.0044507132440882e-33,0.469999998
NA,state_Jan,IN,3.2355623065705564e-33,0.470000024
NA,state_Jan,KS,0,0.5525
NA,state_Jan,KY,2.3934039516505638e-4,0.6168396094793269
NA,state_Jan,LA,2.6274908135209184e-4,0.3887979491356295
NA,state_Jan,MA,3.9288970865499616e-33,0.499999994
NA,state_Jan,MD,0,0.541666671
NA,state_Jan,ME,0,0.590909098
NA,state_Jan,MI,7.037637983866495e-5,0.5241327766704398
NA,state_Jan,MN,1.648596032395474e-32,0.499999994
NA,state_Jan,MO,2.44726367747548e-4,0.5098607651127954
NA,state_Jan,MS,6.07910727082298e-4,0.4124410911058815
NA,state_Jan,MT,0,0.52
NA,state_Jan,NC,4.237045877651919e-33,0.499999994
NA,state_Jan,ND,1.771855548836257e-32,0.4999999875
NA,state_Jan,NE,4.16000867987643e-33,0.499999994
NA,state_Jan,NH,1.1158809052508274e-4,0.48212682218620145
NA,state_Jan,NJ,0,0.6
NA,state_Jan,NM,0,0.534999998
NA,state_Jan,NV,0,0.52
NA,state_Jan,NY,1.671707191728121e-32,0.499999994
NA,state_Jan,OH,0,0.5
NA,state_Jan,OK,0,0.565217393
NA,state_Jan,OR,1.232595164407831e-33,0.65
NA,state_Jan,PA,6.899895480269168e-9,0.5127036458311282
NA,state_Jan,RI,0,0.5005
NA,state_Jan,SC,1.6275240408718134e-4,0.4854656668758522
NA,state_Jan,SD,1.5946699939526315e-32,0.499999994
NA,state_Jan,TN,8.53709744283638e-4,0.42952105552236325
NA,state_Jan,TX,0,0.52
NA,state_Jan,UT,1.6052085956320754e-7,0.4896359343456725
NA,state_Jan,VA,0,0.52
NA,state_Jan,VT,6.162975822039155e-34,0.577777772
NA,state_Jan,WA,0,0.5005
NA,state_Jan,WI,0,0.52
NA,state_Jan,WV,1.6188423305615228e-4,0.5463424812923201
NA,state_Jan,WY,0,0.52
NA,NA,NA,0.3821551140962863,1.2482460628788192
0.25,benefits and tax,NA,1.2139341244590809e-5,0.907487396333768
0.25,benefits only,NA,1.0179365051858363e-5,0.8508106857748678
0.25,business,NA,3.604829420954351e-5,1.0180595427246197
0.25,main,NA,3.118036442964849e-5,1.0231301742781167
0.25,no tipping,NA,5.053865724028393e-5,0.9326481418607454
0.25,payroll,NA,3.6560101037036745e-5,1.1078832423152307
0.25,PUA_recipiency,NA,3.118036442964849e-5,1.0231301742781167
0.5,benefits and tax,NA,5.704715259492511e-5,1.3441197732532393
0.5,benefits only,NA,2.0147801792004564e-5,1.24919529723986
0.5,business,NA,2.2421964326413997e-5,1.4516580193958661
0.5,main,NA,7.728377330097353e-5,1.4551692546401789
0.5,no tipping,NA,1.4929665178234787e-5,1.3466486752800786
0.5,payroll,NA,9.061800950984536e-5,1.5757111582459953
0.5,PUA_recipiency,NA,7.728377330097353e-5,1.4551692546401789
0.75,benefits and tax,NA,3.2262640626436363e-4,2.003876255775852
0.75,benefits only,NA,2.3890656287241607e-4,1.8556338049575267
0.75,business,NA,1.025868473546689e-4,1.9527017270387605
0.75,main,NA,1.842943192866136e-4,1.957459473226779
0.75,no tipping,NA,8.55620586963997e-5,1.7677611744641168
0.75,payroll,NA,2.1609173134831363e-4,2.1196096082585587
0.75,PUA_recipiency,NA,1.842943192866136e-4,1.957459473226779
NA,benefits and tax,NA,7.333561030007379e-6,0.6902396356504104
NA,benefits only,NA,8.07931003376422e-6,0.651652901970884
NA,business,NA,6.219221585260553e-6,0.7583569140554896
NA,main,NA,6.1494611684936626e-6,0.7606039633901602
NA,no tipping,NA,8.838122604405028e-6,0.7124376582954605
NA,payroll,NA,5.548703765380165e-6,0.7946138079977558
NA,PUA_recipiency,NA,6.1494611684936626e-6,0.7606039633901602
NA,state_FPUC,AK,0.0034436002945416088,1.3838823375374805
NA,state_FPUC,AL,6.137071214183979e-7,1.4814631161984413
NA,state_FPUC,AR,5.138085044546271e-4,1.5178848961042901
NA,state_FPUC,AZ,0.002528957036756369,1.1887753557017693
NA,state_FPUC,CA,6.349249055511455e-4,1.4293135836376856
NA,state_FPUC,CO,0.002608097198717339,1.4961442929915103
NA,state_FPUC,CT,0.0030567681934733294,1.4629019379921258
NA,state_FPUC,DE,0.008987732552671919,1.6221672604409052
NA,state_FPUC,FL,0,1.48143214980735
NA,state_FPUC,GA,1.5658206715034578e-4,1.633412429386653
NA,state_FPUC,HI,0.0020142281451904,1.498946689847748
NA,state_FPUC,IA,5.336468352775285e-4,1.51614007107279
NA,state_FPUC,ID,0.0017552045129806888,1.5263705729111523
NA,state_FPUC,IL,0.0014331408875137993,1.4771333907268336
NA,state_FPUC,IN,0.0014833747185691514,1.4400637008650514
NA,state_FPUC,KS,0.0033938272736639026,1.455513903548249
NA,state_FPUC,KY,0.005164542992825316,1.6143012783932247
NA,state_FPUC,LA,6.834876125926334e-4,1.4315583954366968
NA,state_FPUC,MA,7.635910801096282e-4,1.3652047310589002
NA,state_FPUC,MD,0.0033982724620033595,1.4470425882163411
NA,state_FPUC,ME,9.82354411939029e-4,1.6111438578794908
NA,state_FPUC,MI,6.220837455013918e-4,1.3917281559024413
NA,state_FPUC,MN,0.0028530324917294524,1.466141841689862
NA,state_FPUC,MO,2.230997247578174e-31,1.53583918843932
NA,state_FPUC,MS,0.00826339695507998,1.492881518958783
NA,state_FPUC,MT,3.087151688325157e-4,1.5386922426127358
NA,state_FPUC,NC,1.7256332301709635e-32,1.51583918243932
NA,state_FPUC,ND,0.002146643004955834,1.4896978601897022
NA,state_FPUC,NE,0.0011551543726262218,1.5099571326577157
NA,state_FPUC,NH,0.0012652494744832402,1.3953914823860956
NA,state_FPUC,NJ,0.003815938579783982,1.407890436487373
NA,state_FPUC,NM,0.0018492316804595958,1.616681555268861
NA,state_FPUC,NV,4.1022096365210146e-4,1.3787165580375649
NA,state_FPUC,NY,7.52671634911608e-4,1.3514095839553597
NA,state_FPUC,OH,0.0014175988385493475,1.443945631148315
NA,state_FPUC,OK,0.005359830876323713,1.6378931349911499
NA,state_FPUC,OR,0.00424755447690275,1.5756725044706519
NA,state_FPUC,PA,0.0019949176416353474,1.4754968136628683
NA,state_FPUC,RI,0.003846011352156211,1.3584521375548912
NA,state_FPUC,SC,0.0017441053727795114,1.3866357175730013
NA,state_FPUC,SD,0.002049011279723579,1.5742778958861947
NA,state_FPUC,TN,0.0035460751125895467,1.4520225601998997
NA,state_FPUC,TX,8.972834551750708e-4,1.5293557387581456
NA,state_FPUC,UT,7.203340493631672e-4,1.5028750685730914
NA,state_FPUC,VA,1.0834604999857593e-4,1.5349804909004874
NA,state_FPUC,VT,0.00318541553706831,1.4754279637419032
NA,state_FPUC,WA,1.944724445531292e-4,1.3719305763920822
NA,state_FPUC,WI,2.0954117794933128e-32,1.53583918843932
NA,state_FPUC,WV,1.7023693233951266e-4,1.5665153804455405
NA,state_FPUC,WY,0.001856612047154762,1.52801843169734
NA,state_Jan,AK,2.6150562107338308e-5,0.46412477716919887
NA,state_Jan,AL,7.602675892726032e-6,0.4654031592036946
NA,state_Jan,AR,0,0.50000002
NA,state_Jan,AZ,2.0644547238828296e-4,0.3396501016290767
NA,state_Jan,CA,4.391120273202898e-33,0.499999994
NA,state_Jan,CO,1.8488927466117467e-33,0.599999998
NA,state_Jan,CT,1.5792625543975334e-32,0.499999994
NA,state_Jan,DE,0,0.56521738
NA,state_Jan,FL,3.3896367021215354e-33,0.465592961368024
NA,state_Jan,GA,3.7609481176826854e-4,0.6136214392662559
NA,state_Jan,HI,0,0.619047624
NA,state_Jan,IA,0,0.565217393
NA,state_Jan,ID,4.699269064304856e-33,0.499999994
NA,state_Jan,IL,3.0044507132440882e-33,0.469999998
NA,state_Jan,IN,3.3125995043460455e-33,0.470000024
NA,state_Jan,KS,0,0.5525
NA,state_Jan,KY,1.610155530343485e-4,0.6174575500414551
NA,state_Jan,LA,4.243921730060085e-4,0.395633523583676
NA,state_Jan,MA,1.8103741477240017e-32,0.499999994
NA,state_Jan,MD,0,0.541666671
NA,state_Jan,ME,0,0.590909098
NA,state_Jan,MI,8.808781768046992e-5,0.5237064370443685
NA,state_Jan,MN,1.6331885928403762e-32,0.499999994
NA,state_Jan,MO,1.084228246683975e-4,0.5177221138630164
NA,state_Jan,MS,6.545176906225967e-4,0.4201522837788194
NA,state_Jan,MT,0,0.52
NA,state_Jan,NC,4.16000867987643e-33,0.499999994
NA,state_Jan,ND,1.617781153285278e-32,0.4999999875
NA,state_Jan,NE,3.3896367021215354e-33,0.499999994
NA,state_Jan,NH,1.3118047342826504e-4,0.48004148648937567
NA,state_Jan,NJ,0,0.6
NA,state_Jan,NM,0,0.534999998
NA,state_Jan,NV,0,0.52
NA,state_Jan,NY,3.9288970865499616e-33,0.499999994
NA,state_Jan,OH,0,0.5
NA,state_Jan,OK,0,0.565217393
NA,state_Jan,OR,3.0814879110195775e-34,0.65
NA,state_Jan,PA,2.1149584834276744e-8,0.5127449892929414
NA,state_Jan,RI,0,0.5005
NA,state_Jan,SC,1.5534963221258599e-4,0.48768712740647563
NA,state_Jan,SD,3.6207482954480035e-33,0.499999994
NA,state_Jan,TN,4.166347689532236e-4,0.4395520867690946
NA,state_Jan,TX,0,0.52
NA,state_Jan,UT,2.677925943983825e-7,0.4894143513546581
NA,state_Jan,VA,0,0.52
NA,state_Jan,VT,6.162975822039155e-34,0.577777772
NA,state_Jan,WA,0,0.5005
NA,state_Jan,WI,0,0.52
NA,state_Jan,WV,8.623893660302102e-5,0.5480250866553474
NA,state_Jan,WY,0,0.52
NA,NA,NA,0.4257549623575172,1.2745503190863836
0.25,benefits and tax,NA,1.1902233646456233e-5,0.9040140070272413
0.25,benefits only,NA,4.336765482144853e-6,0.8487397880929228
0.25,business,NA,5.045382591419283e-5,1.011180811332731
0.25,main,NA,4.158256202664424e-5,1.0172517262385619
0.25,no tipping,NA,3.5743327196852714e-5,0.9383100387116735
0.25,payroll,NA,4.8757052615617146e-5,1.1015178410812798
0.25,PUA_recipiency,NA,4.158256202664424e-5,1.0172517262385619
0.5,benefits and tax,NA,1.189348070085158e-5,1.3291086610274754
0.5,benefits only,NA,4.545074330570103e-5,1.2357731136263648
0.5,business,NA,3.967917508301866e-5,1.4358242635462999
0.5,main,NA,4.0409231806429356e-5,1.4406220431287668
0.5,no tipping,NA,2.219972350599319e-5,1.3441083673873466
0.5,payroll,NA,4.7381280645525054e-5,1.559958898894171
0.5,PUA_recipiency,NA,4.0409231806429356e-5,1.4406220431287668
0.75,benefits and tax,NA,6.722951474830564e-5,1.9752657731514423
0.75,benefits only,NA,1.1075011567042656e-4,1.8256918457670048
0.75,business,NA,2.4439424864495135e-4,1.9121185956413753
0.75,main,NA,4.0043900556108354e-4,1.9207416849477148
0.75,no tipping,NA,1.1696380770658906e-4,1.743037068693264
0.75,payroll,NA,4.6952916587972955e-4,2.0798502273391595
0.75,PUA_recipiency,NA,4.0043900556108354e-4,1.9207416849477148
NA,benefits and tax,NA,7.503027422635466e-6,0.6858196428190806
NA,benefits only,NA,8.159001292371762e-6,0.6462570645458188
NA,business,NA,6.195986698155428e-6,0.7560621708717626
NA,main,NA,6.1236073258320594e-6,0.7583373936149957
NA,no tipping,NA,8.850486061358151e-6,0.7148854634826982
NA,payroll,NA,5.418320503775699e-6,0.7942478753528882
NA,PUA_recipiency,NA,6.1236073258320594e-6,0.7583373936149957
NA,state_FPUC,AK,0.0031543421260890694,1.3800037795094984
NA,state_FPUC,AL,6.6255319843122785e-6,1.4813304030937642
NA,state_FPUC,AR,4.7153516117943127e-4,1.513209341019731
NA,state_FPUC,AZ,0.003128377653689014,1.1796088469275952
NA,state_FPUC,CA,7.913298939124258e-4,1.426466458675957
NA,state_FPUC,CO,0.0024310078896588945,1.4840232065367913
NA,state_FPUC,CT,0.00225785105475509,1.4332821021445459
NA,state_FPUC,DE,0.003236136715012278,1.5934153041900032
NA,state_FPUC,FL,4.876330277920987e-10,1.4814309153628547
NA,state_FPUC,GA,7.47010127314924e-5,1.633569284996107
NA,state_FPUC,HI,8.42138489330997e-4,1.4936332314792022
NA,state_FPUC,IA,6.281790096988632e-4,1.502104663918556
NA,state_FPUC,ID,4.599600926399013e-4,1.5141290108611536
NA,state_FPUC,IL,0.0031816303134604216,1.439311008151822
NA,state_FPUC,IN,0.0015829148318389408,1.438746439565763
NA,state_FPUC,KS,0.004100188546471781,1.442901991305247
NA,state_FPUC,KY,0.006939048516321543,1.592407652593307
NA,state_FPUC,LA,0.0043259473842733,1.4186460686396092
NA,state_FPUC,MA,6.414525093452151e-4,1.3443867866260153
NA,state_FPUC,MD,0.0037237053964481364,1.4477595363518194
NA,state_FPUC,ME,5.483594764208735e-4,1.6090998732893542
NA,state_FPUC,MI,0.0015974509027942832,1.3786668463103293
NA,state_FPUC,MN,0.0028024079639741434,1.4415865586722574
NA,state_FPUC,MO,7.10810114139838e-4,1.5313552525249094
NA,state_FPUC,MS,0.006480419042118147,1.435618983115345
NA,state_FPUC,MT,1.3876496410979253e-5,1.535986436616362
NA,state_FPUC,NC,1.8488927466117464e-32,1.51583918243932
NA,state_FPUC,ND,0.002372952197525296,1.4602565008477024
NA,state_FPUC,NE,0.0045155805635452295,1.4961691278792577
NA,state_FPUC,NH,5.008759473061479e-4,1.3884461864015165
NA,state_FPUC,NJ,0.0037719023796734478,1.4063343829508281
NA,state_FPUC,NM,0.0024702805655561835,1.6079378890537022
NA,state_FPUC,NV,5.187606019058944e-4,1.3826229325469268
NA,state_FPUC,NY,7.000643111873847e-4,1.3470948199738475
